clast_ID,x,y,Ellipse_major_axis,Ellipse_minor_axis,Clast_length,Clast_width,Surface_area,Score,Orientation
1224.00000,558304.94059,6981604.11823,0.04642,0.03698,0.04451,0.03526,0.00153,0.99182,149.26157
1225.00000,558305.48441,6981603.51087,0.08675,0.04484,0.08413,0.04207,0.00334,0.99049,76.44123
1226.00000,558305.14950,6981603.46635,0.04736,0.04159,0.04647,0.04228,0.00173,0.99007,106.27988
1227.00000,558305.25530,6981603.53257,0.06840,0.04700,0.06438,0.04561,0.00276,0.98764,146.50877
1228.00000,558305.42813,6981603.27631,0.09957,0.06009,0.09530,0.06197,0.00495,0.98416,116.98029
1229.00000,558304.67655,6981604.01104,0.07310,0.05851,0.07198,0.06010,0.00363,0.98174,119.21485
1230.00000,558305.25008,6981603.26094,0.07254,0.05450,0.07064,0.05577,0.00334,0.98016,179.44079
1231.00000,558304.64899,6981603.76318,0.06949,0.05462,0.07016,0.05340,0.00325,0.97653,6.54236
1232.00000,558305.02734,6981603.30523,0.08825,0.05229,0.08210,0.04852,0.00392,0.97545,174.97435
1233.00000,558305.30181,6981603.84194,0.04356,0.02995,0.04160,0.02732,0.00119,0.97415,10.55165
1234.00000,558305.39508,6981603.76392,0.04402,0.02835,0.04392,0.02546,0.00115,0.97306,66.71056
1235.00000,558305.37580,6981603.83298,0.05340,0.04811,0.05170,0.04736,0.00220,0.97208,132.47687
1236.00000,558304.76195,6981603.67482,0.06846,0.04595,0.06781,0.04661,0.00271,0.96716,127.10654
1237.00000,558305.40229,6981604.03182,0.06843,0.04749,0.06951,0.04898,0.00281,0.96336,109.46703
1238.00000,558305.51667,6981603.74399,0.06548,0.04309,0.05954,0.03721,0.00243,0.96318,177.44958
1239.00000,558304.82190,6981603.22337,0.05168,0.03995,0.05091,0.04019,0.00182,0.94280,33.81106
1240.00000,558305.11071,6981603.93147,0.07135,0.04177,0.06903,0.04124,0.00260,0.93176,165.79318
1241.00000,558305.38116,6981603.32717,0.04127,0.03694,0.04061,0.03520,0.00137,0.93114,121.15688
1242.00000,558305.31282,6981603.49877,0.06464,0.04289,0.06363,0.04202,0.00240,0.93009,127.22422
1243.00000,558305.06166,6981604.05726,0.03901,0.03220,0.03929,0.03012,0.00115,0.91830,21.31187
1244.00000,558305.31370,6981603.63108,0.07584,0.05817,0.07231,0.05573,0.00375,0.91777,127.10825
1245.00000,558305.08593,6981603.30585,0.05770,0.03985,0.05540,0.03886,0.00200,0.91699,130.16305
1246.00000,558305.37345,6981603.63966,0.06648,0.04903,0.05850,0.04468,0.00278,0.91159,162.68905
1247.00000,558305.29584,6981604.02932,0.05165,0.04213,0.05389,0.04209,0.00191,0.91031,137.13878
1248.00000,558304.78252,6981603.57299,0.06576,0.03038,0.06173,0.02860,0.00176,0.90115,24.51853
1249.00000,558305.30590,6981603.70816,0.05506,0.04289,0.05319,0.03990,0.00206,0.89353,36.24201
1250.00000,558305.05330,6981603.57295,0.07248,0.04637,0.06787,0.04050,0.00287,0.87773,156.63594
1251.00000,558304.72878,6981604.16459,0.05731,0.03517,0.05715,0.03430,0.00174,0.87272,105.06802
1252.00000,558304.69015,6981603.52301,0.07573,0.06340,0.07408,0.06350,0.00404,0.86433,141.50430
1253.00000,558304.81915,6981603.31273,0.06693,0.04472,0.06692,0.04382,0.00260,0.83808,179.72039
1254.00000,558305.55029,6981604.14752,0.06789,0.04111,0.06315,0.04174,0.00236,0.82971,167.69980
1255.00000,558305.21893,6981603.75069,0.05625,0.03964,0.05510,0.04005,0.00195,0.82378,145.06334
1256.00000,558305.00552,6981603.70002,0.07079,0.05273,0.06693,0.05140,0.00319,0.81177,178.99360
1257.00000,558304.75312,6981604.00251,0.04089,0.03077,0.04073,0.02987,0.00115,0.80844,149.50207
1258.00000,558305.17704,6981603.93979,0.03156,0.02683,0.02978,0.02606,0.00080,0.79601,86.88631
1259.00000,558304.87350,6981603.80042,0.05979,0.03675,0.05678,0.03407,0.00193,0.77989,100.83351
1260.00000,558304.78858,6981604.16009,0.06574,0.05171,0.06144,0.04608,0.00275,0.77874,104.50234
1261.00000,558305.24431,6981603.69123,0.06678,0.04750,0.06900,0.04992,0.00275,0.77413,110.98444
1262.00000,558305.12902,6981603.39616,0.03419,0.02984,0.03080,0.02977,0.00094,0.76647,115.29647
1263.00000,558304.80270,6981603.77432,0.05715,0.02450,0.05070,0.02151,0.00126,0.76610,122.86230
1264.00000,558304.75770,6981603.81062,0.04857,0.03877,0.04560,0.04024,0.00167,0.75532,123.50099
1265.00000,558305.12246,6981603.77064,0.06986,0.04091,0.06318,0.03949,0.00245,0.75231,48.11046
1266.00000,558305.34213,6981603.91152,0.06464,0.03673,0.06223,0.03726,0.00207,0.74532,176.13299
1267.00000,558305.02249,6981604.15934,0.04892,0.04133,0.04834,0.03979,0.00174,0.74336,157.35963
1268.00000,558304.70355,6981604.06083,0.05626,0.03645,0.05505,0.03347,0.00181,0.70465,88.38489
1269.00000,558305.22037,6981603.42956,0.09111,0.04229,0.08200,0.03727,0.00326,0.68769,4.16781
1270.00000,558305.05722,6981603.88195,0.08091,0.04244,0.07473,0.03910,0.00293,0.68559,159.41426
1271.00000,558304.91380,6981603.87772,0.08008,0.05914,0.07451,0.05387,0.00398,0.64544,3.73185
1272.00000,558304.90800,6981603.28251,0.04132,0.03200,0.04169,0.03241,0.00120,0.58226,168.80430
1273.00000,558304.68927,6981603.67712,0.05680,0.03415,0.05406,0.03303,0.00170,0.57257,157.65569
1274.00000,558305.45574,6981603.75186,0.06000,0.02948,0.05578,0.02894,0.00158,0.56374,1.40884
1275.00000,558305.16392,6981603.62131,0.04557,0.03382,0.04346,0.03187,0.00138,0.55327,20.13566
1276.00000,558304.80876,6981603.95911,0.04017,0.03227,0.03982,0.02894,0.00117,0.54843,21.01381
1277.00000,558304.93140,6981603.76722,0.03670,0.02844,0.03472,0.02701,0.00095,0.51879,74.48457
1278.00000,558305.42090,6981603.57787,0.07268,0.04881,0.06556,0.04836,0.00289,0.51459,87.95137
1279.00000,558305.24488,6981604.02048,0.04118,0.03501,0.03914,0.03336,0.00130,0.51409,108.21130
1280.00000,558304.59545,6981603.87954,0.04174,0.03076,0.03720,0.02976,0.00112,0.50931,91.97906
1281.00000,558305.48889,6981603.27555,0.05693,0.04660,0.05711,0.04676,0.00231,0.50586,167.51446
1282.00000,558304.75077,6981603.46062,0.03547,0.02884,0.03576,0.02781,0.00095,0.50533,152.15112
1283.00000,558305.50827,6981604.16224,0.03807,0.02966,0.03646,0.02798,0.00104,0.50165,96.07144
1284.00000,558305.45780,6981604.12319,0.04697,0.04418,0.04640,0.04253,0.00180,0.50078,74.05414
1285.00000,558305.68720,6981604.05786,0.07678,0.06031,0.07453,0.05797,0.00394,0.99944,63.87644
1286.00000,558305.77089,6981603.44364,0.05617,0.04604,0.05443,0.04608,0.00227,0.99850,149.12168
1287.00000,558306.14445,6981603.85944,0.08146,0.06015,0.08249,0.06120,0.00417,0.99833,36.06749
1288.00000,558306.19875,6981603.28845,0.06111,0.04651,0.06086,0.04520,0.00247,0.99756,25.20488
1289.00000,558305.85589,6981603.54911,0.06907,0.04454,0.06850,0.04433,0.00268,0.99530,24.16759
1290.00000,558306.23712,6981603.80925,0.08057,0.04275,0.07440,0.04092,0.00297,0.99131,91.96307
1291.00000,558306.11360,6981604.04934,0.06448,0.05253,0.06218,0.04998,0.00292,0.99077,133.81354
1292.00000,558306.38578,6981603.45117,0.05574,0.03674,0.05356,0.03435,0.00181,0.98942,158.29874
1293.00000,558306.22324,6981603.57401,0.04468,0.04136,0.04270,0.04001,0.00163,0.98902,125.22364
1294.00000,558305.88089,6981603.22497,0.05235,0.03655,0.04976,0.03445,0.00170,0.98770,76.22665
1295.00000,558306.46366,6981603.51859,0.04296,0.03054,0.04166,0.03030,0.00120,0.98540,168.96752
1296.00000,558305.93040,6981603.97518,0.04184,0.03567,0.03999,0.03274,0.00134,0.97952,123.87948
1297.00000,558305.67527,6981603.89835,0.07648,0.06409,0.07695,0.06503,0.00416,0.97726,23.84537
1298.00000,558306.01001,6981603.68226,0.06762,0.05856,0.06572,0.05861,0.00340,0.97247,164.06783
1299.00000,558306.12741,6981603.29400,0.08500,0.04485,0.07708,0.03952,0.00321,0.96618,41.10250
1300.00000,558306.22932,6981603.43134,0.07879,0.04443,0.07459,0.04223,0.00301,0.96352,60.40548
1301.00000,558306.25919,6981604.03480,0.04415,0.03590,0.04461,0.03718,0.00142,0.96306,179.78667
1302.00000,558305.77960,6981603.87967,0.05448,0.03977,0.05209,0.03758,0.00191,0.96220,61.49226
1303.00000,558306.35409,6981603.99254,0.05621,0.04500,0.05498,0.04383,0.00220,0.96006,31.87232
1304.00000,558306.42628,6981603.51394,0.04751,0.03836,0.04579,0.03738,0.00162,0.95983,84.06317
1305.00000,558306.37845,6981603.59306,0.05799,0.04492,0.05254,0.04274,0.00224,0.95562,157.69814
1306.00000,558306.30439,6981603.93025,0.07364,0.03153,0.07069,0.02914,0.00205,0.95142,52.07391
1307.00000,558306.34082,6981603.79388,0.09916,0.06364,0.09692,0.06710,0.00525,0.95082,4.25781
1308.00000,558306.29919,6981603.67868,0.06739,0.04920,0.06569,0.04694,0.00286,0.94648,151.16413
1309.00000,558305.67219,6981603.71098,0.05310,0.04570,0.05205,0.04461,0.00213,0.93642,179.96994
1310.00000,558305.99344,6981603.88967,0.03946,0.03676,0.03698,0.03362,0.00130,0.92388,174.35453
1311.00000,558306.01065,6981604.00697,0.06283,0.04851,0.06333,0.04843,0.00264,0.91724,176.34600
1312.00000,558306.52902,6981603.56253,0.05208,0.03395,0.05033,0.03443,0.00159,0.91060,37.94841
1313.00000,558305.95448,6981603.57786,0.04629,0.03570,0.04544,0.03718,0.00146,0.89152,25.84448
1314.00000,558306.09682,6981603.59062,0.07916,0.04745,0.07767,0.04779,0.00325,0.88630,100.95726
1315.00000,558305.59154,6981603.78203,0.06018,0.04935,0.06015,0.04255,0.00231,0.88160,163.95210
1316.00000,558305.84607,6981604.16055,0.12297,0.07608,0.09022,0.06577,0.00580,0.88159,42.12648
1317.00000,558306.43639,6981603.79897,0.06243,0.05757,0.06336,0.05924,0.00307,0.88031,75.99321
1318.00000,558305.66395,6981603.60250,0.05706,0.03460,0.05623,0.03386,0.00176,0.85906,171.17981
1319.00000,558306.54520,6981604.05119,0.07494,0.03632,0.06058,0.03408,0.00211,0.85406,100.94743
1320.00000,558305.86271,6981603.43198,0.05565,0.04260,0.05630,0.04164,0.00207,0.85316,172.07132
1321.00000,558305.98597,6981603.62407,0.07767,0.04419,0.07075,0.04096,0.00294,0.85313,86.66569
1322.00000,558306.28026,6981603.28927,0.07116,0.04752,0.06954,0.04729,0.00290,0.85219,64.08838
1323.00000,558306.04187,6981603.36419,0.07770,0.04639,0.07797,0.04729,0.00311,0.84941,42.86319
1324.00000,558306.05859,6981603.78607,0.04882,0.03836,0.04860,0.03738,0.00167,0.82532,6.04993
1325.00000,558306.43686,6981603.40394,0.07808,0.04163,0.07142,0.04199,0.00271,0.81921,103.20438
1326.00000,558305.74135,6981603.70683,0.03432,0.02347,0.03178,0.02364,0.00075,0.81520,158.42555
1327.00000,558306.15557,6981604.15008,0.03665,0.02187,0.03417,0.02103,0.00076,0.81395,44.87195
1328.00000,558306.33990,6981603.22225,0.05781,0.04465,0.05702,0.04182,0.00224,0.80233,77.93809
1329.00000,558305.74437,6981603.54274,0.04343,0.03053,0.04187,0.02887,0.00120,0.78928,108.22154
1330.00000,558306.23086,6981604.07208,0.07018,0.03156,0.06197,0.02991,0.00193,0.78648,173.86915
1331.00000,558306.03191,6981603.40678,0.03856,0.02736,0.03721,0.02605,0.00098,0.78517,2.47669
1332.00000,558305.99810,6981604.16480,0.04074,0.02878,0.03959,0.02750,0.00109,0.75440,94.64457
1333.00000,558306.54043,6981603.87319,0.04295,0.02574,0.03867,0.02437,0.00098,0.74824,32.08124
1334.00000,558306.13855,6981603.43840,0.06749,0.04177,0.06216,0.03874,0.00243,0.72758,73.10686
1335.00000,558305.82370,6981603.69206,0.05249,0.03998,0.05210,0.03904,0.00184,0.69475,87.29340
1336.00000,558306.50241,6981603.83114,0.04518,0.03350,0.04117,0.03277,0.00134,0.67632,83.38006
1337.00000,558306.48863,6981603.99807,0.04492,0.02291,0.04104,0.02189,0.00095,0.66621,118.90024
1338.00000,558305.62467,6981603.47974,0.06669,0.03428,0.06429,0.03135,0.00199,0.65578,22.29195
1339.00000,558305.88245,6981603.29866,0.04209,0.03382,0.04214,0.03424,0.00129,0.65261,48.60674
1340.00000,558306.16959,6981603.77801,0.05655,0.04445,0.05753,0.04370,0.00218,0.65193,36.44153
1341.00000,558306.25407,6981603.88323,0.07021,0.04449,0.06731,0.04316,0.00267,0.64176,59.45829
1342.00000,558306.42016,6981603.67052,0.05613,0.03724,0.05561,0.03699,0.00185,0.61513,159.36567
1343.00000,558306.05176,6981603.28655,0.05141,0.02658,0.04733,0.02629,0.00123,0.60677,46.35684
1344.00000,558306.40435,6981603.96907,0.07073,0.04580,0.06968,0.04469,0.00279,0.59698,93.50349
1345.00000,558306.53485,6981603.42422,0.05720,0.03959,0.05811,0.04165,0.00198,0.59351,153.20441
1346.00000,558306.28835,6981603.74053,0.04870,0.04317,0.04999,0.04427,0.00185,0.59328,42.50892
1347.00000,558306.40184,6981604.17180,0.05612,0.02629,0.05206,0.01964,0.00117,0.57791,79.53941
1348.00000,558305.88326,6981603.37049,0.05551,0.02586,0.05476,0.02347,0.00131,0.57016,18.10019
1349.00000,558306.06059,6981603.88158,0.04251,0.03073,0.04170,0.03058,0.00119,0.56599,115.99474
1350.00000,558305.77143,6981603.70552,0.06448,0.02871,0.06306,0.03022,0.00166,0.56584,169.77963
1351.00000,558306.23079,6981603.36918,0.07012,0.05164,0.06861,0.05158,0.00310,0.54591,12.44686
1352.00000,558306.48640,6981603.27787,0.05136,0.04527,0.04936,0.04499,0.00205,0.53436,30.57604
1353.00000,558306.71717,6981603.33277,0.08327,0.06741,0.08199,0.06540,0.00470,0.99810,94.04662
1354.00000,558306.66440,6981603.82427,0.05847,0.04550,0.05659,0.04469,0.00232,0.99709,45.07485
1355.00000,558307.32487,6981603.91470,0.05323,0.03690,0.04968,0.03514,0.00174,0.99600,115.89835
1356.00000,558307.18878,6981603.43185,0.04201,0.03779,0.04148,0.03771,0.00142,0.99270,99.65924
1357.00000,558306.84823,6981603.85858,0.07641,0.04850,0.07342,0.04865,0.00316,0.99024,149.82604
1358.00000,558307.40034,6981603.66450,0.05069,0.02776,0.04833,0.02602,0.00129,0.98639,89.57207
1359.00000,558307.22088,6981603.49476,0.04672,0.03917,0.04693,0.04105,0.00162,0.98588,117.22022
1360.00000,558307.43054,6981604.08588,0.06112,0.04578,0.06053,0.04474,0.00243,0.98489,47.74397
1361.00000,558306.63480,6981603.65493,0.07808,0.05834,0.07787,0.06038,0.00387,0.98307,64.05159
1362.00000,558307.41851,6981603.70568,0.06487,0.03631,0.06284,0.03584,0.00203,0.98173,117.45112
1363.00000,558306.78414,6981603.45955,0.07152,0.06707,0.06836,0.06654,0.00404,0.97903,46.11836
1364.00000,558306.80887,6981603.59051,0.05259,0.03987,0.04842,0.03791,0.00184,0.97310,176.51059
1365.00000,558307.01806,6981604.00040,0.04628,0.03368,0.04571,0.03409,0.00141,0.96756,77.41888
1366.00000,558306.95720,6981603.92119,0.09095,0.04280,0.08500,0.04216,0.00332,0.96614,74.18980
1367.00000,558307.49527,6981603.32017,0.06813,0.06082,0.06785,0.05799,0.00354,0.96417,59.39428
1368.00000,558307.35605,6981603.46955,0.06275,0.02783,0.06083,0.02599,0.00156,0.96308,65.26189
1369.00000,558307.12141,6981604.13569,0.05644,0.04845,0.05394,0.04949,0.00238,0.95835,63.64115
1370.00000,558306.85708,6981603.33001,0.06589,0.04546,0.06311,0.04207,0.00258,0.95765,133.48917
1371.00000,558307.12271,6981603.69602,0.07099,0.05226,0.07068,0.05208,0.00315,0.94639,92.02912
1372.00000,558307.37098,6981603.81771,0.03993,0.03702,0.04093,0.03614,0.00131,0.94469,87.48490
1373.00000,558307.35803,6981603.55627,0.07643,0.06177,0.07313,0.05787,0.00395,0.94129,132.83061
1374.00000,558307.49284,6981603.87228,0.05409,0.03428,0.05213,0.03351,0.00166,0.94076,93.31604
1375.00000,558307.53056,6981604.11549,0.05070,0.03889,0.04908,0.03775,0.00176,0.93859,10.04376
1376.00000,558307.35568,6981603.95836,0.08946,0.04143,0.08693,0.04168,0.00318,0.93691,63.90410
1377.00000,558306.88490,6981604.08688,0.06577,0.03720,0.06350,0.03704,0.00214,0.93539,51.52029
1378.00000,558307.50265,6981603.65858,0.06627,0.04043,0.06220,0.04123,0.00232,0.92733,162.98314
1379.00000,558307.07458,6981603.91343,0.04986,0.02905,0.04908,0.03024,0.00131,0.92643,169.54019
1380.00000,558306.94279,6981603.60233,0.05992,0.04570,0.06116,0.04587,0.00238,0.91436,103.44746
1381.00000,558306.67886,6981604.01970,0.08900,0.04977,0.07673,0.04698,0.00361,0.91310,117.04755
1382.00000,558307.04333,6981604.07584,0.05993,0.03903,0.05509,0.03680,0.00203,0.90412,135.61665
1383.00000,558306.79488,6981603.53612,0.04876,0.03957,0.04736,0.03947,0.00171,0.90113,137.48146
1384.00000,558307.23477,6981604.14170,0.05475,0.03241,0.05451,0.03419,0.00158,0.90026,78.12947
1385.00000,558306.93139,6981604.03612,0.07996,0.05589,0.07201,0.05255,0.00373,0.86777,172.09503
1386.00000,558306.75287,6981603.40446,0.05258,0.04292,0.05144,0.04331,0.00199,0.86637,148.82380
1387.00000,558306.80174,6981604.10108,0.07728,0.05687,0.07201,0.05505,0.00368,0.83816,28.61336
1388.00000,558307.22325,6981603.84730,0.06466,0.04411,0.06063,0.04099,0.00247,0.82399,176.14229
1389.00000,558306.62616,6981603.47278,0.04059,0.02818,0.03783,0.02702,0.00105,0.81999,148.37646
1390.00000,558307.43756,6981603.88948,0.07682,0.03334,0.06995,0.03172,0.00218,0.81637,50.95638
1391.00000,558307.09767,6981603.40757,0.05880,0.03736,0.05818,0.03749,0.00195,0.81562,155.38935
1392.00000,558307.54637,6981603.83092,0.07142,0.04836,0.05424,0.04769,0.00249,0.80511,73.64356
1393.00000,558307.46701,6981603.72930,0.06232,0.05343,0.06114,0.05326,0.00285,0.79571,72.33067
1394.00000,558307.29436,6981603.83330,0.05527,0.03964,0.04985,0.03451,0.00191,0.76778,14.19613
1395.00000,558307.40990,6981603.46235,0.07616,0.03775,0.07653,0.03700,0.00253,0.76484,16.02039
1396.00000,558306.98622,6981603.49622,0.06306,0.03454,0.05701,0.03421,0.00189,0.75753,102.00028
1397.00000,558306.91897,6981603.83821,0.05986,0.05247,0.06050,0.05294,0.00271,0.74718,10.52704
1398.00000,558307.17877,6981603.35407,0.05384,0.02675,0.05205,0.02602,0.00133,0.74650,0.36304
1399.00000,558307.34101,6981603.70737,0.06195,0.04231,0.06310,0.04425,0.00228,0.73420,155.40614
1400.00000,558307.30348,6981603.44353,0.05449,0.02165,0.04674,0.01889,0.00102,0.71721,111.56507
1401.00000,558307.15552,6981603.87110,0.07813,0.04197,0.07086,0.03730,0.00281,0.71692,85.40457
1402.00000,558306.92862,6981603.38540,0.04603,0.03353,0.04467,0.03186,0.00140,0.71118,97.64464
1403.00000,558307.25855,6981604.07942,0.04049,0.02687,0.03853,0.02640,0.00100,0.69950,39.74544
1404.00000,558307.53258,6981603.26299,0.08065,0.06229,0.07811,0.06119,0.00426,0.69366,25.94356
1405.00000,558307.00329,6981603.71116,0.06322,0.04852,0.05992,0.04659,0.00263,0.69255,118.58931
1406.00000,558307.29352,6981603.50104,0.05306,0.03448,0.05303,0.03452,0.00163,0.68922,126.92475
1407.00000,558306.76243,6981604.03035,0.06498,0.04717,0.05848,0.04288,0.00258,0.65514,72.47881
1408.00000,558306.74051,6981603.52681,0.08690,0.04141,0.07839,0.03733,0.00310,0.63330,5.20216
1409.00000,558307.28636,6981604.10630,0.03966,0.02397,0.03906,0.02328,0.00088,0.59987,56.15583
1410.00000,558307.16636,6981603.94228,0.04577,0.02872,0.04541,0.02938,0.00119,0.59571,145.19713
1411.00000,558307.54714,6981603.61340,0.05026,0.03648,0.04958,0.03549,0.00163,0.58222,12.91492
1412.00000,558307.09268,6981603.66075,0.05322,0.04021,0.05335,0.04096,0.00188,0.57611,144.77453
1413.00000,558307.21884,6981603.98858,0.04174,0.03760,0.04166,0.03680,0.00138,0.57143,73.48232
1414.00000,558307.29719,6981603.24861,0.06224,0.03330,0.05710,0.03092,0.00182,0.56479,65.71938
1415.00000,558306.85037,6981603.97355,0.05566,0.03704,0.04749,0.03430,0.00177,0.55939,49.82557
1416.00000,558306.60585,6981604.03998,0.03502,0.03368,0.03260,0.03260,0.00108,0.53867,114.17021
1417.00000,558306.92735,6981603.70877,0.08604,0.06619,0.08425,0.05962,0.00470,0.52817,13.88175
1418.00000,558307.27365,6981603.79286,0.04421,0.03666,0.04220,0.03742,0.00145,0.52238,96.51947
1419.00000,558307.79730,6981604.12970,0.07052,0.05168,0.06727,0.05112,0.00314,0.99868,160.99431
1420.00000,558307.69178,6981603.91086,0.05979,0.05798,0.05999,0.05726,0.00299,0.99834,119.59516
1421.00000,558307.88518,6981603.68666,0.08113,0.06167,0.07810,0.06176,0.00423,0.99812,64.53878
1422.00000,558308.31733,6981603.31621,0.08302,0.05501,0.08186,0.05605,0.00390,0.99357,32.28948
1423.00000,558308.23856,6981604.12210,0.04823,0.03800,0.04791,0.03726,0.00163,0.99285,126.01402
1424.00000,558307.91891,6981604.03472,0.07050,0.04253,0.06848,0.04159,0.00261,0.99228,41.48597
1425.00000,558308.43672,6981603.55301,0.08696,0.07716,0.08567,0.07822,0.00562,0.99110,86.42005
1426.00000,558308.03421,6981604.06070,0.12565,0.07422,0.12176,0.07406,0.00771,0.99032,34.59345
1427.00000,558308.23832,6981603.67113,0.05352,0.04420,0.05523,0.04471,0.00206,0.98738,46.83263
1428.00000,558308.52985,6981604.03009,0.05481,0.04542,0.05340,0.04461,0.00217,0.98399,179.76369
1429.00000,558307.74266,6981604.03374,0.07193,0.05983,0.07445,0.05956,0.00368,0.97885,176.99952
1430.00000,558308.10364,6981603.49640,0.07176,0.04420,0.07011,0.04284,0.00275,0.97554,17.35459
1431.00000,558308.41200,6981603.36886,0.09727,0.05959,0.09356,0.05988,0.00484,0.97293,83.41176
1432.00000,558308.48176,6981603.92722,0.06882,0.03261,0.06680,0.03219,0.00199,0.95236,56.49623
1433.00000,558308.43328,6981603.86514,0.05612,0.03020,0.05479,0.03042,0.00146,0.95099,113.81258
1434.00000,558307.74839,6981603.29713,0.07651,0.03801,0.07149,0.03720,0.00253,0.94182,25.91442
1435.00000,558308.15928,6981603.87114,0.04570,0.03889,0.04468,0.03723,0.00159,0.93840,93.15738
1436.00000,558308.29396,6981603.73807,0.05120,0.04380,0.05215,0.04483,0.00198,0.93814,127.41383
1437.00000,558308.26520,6981603.88992,0.07710,0.05974,0.07654,0.05819,0.00391,0.93764,38.64154
1438.00000,558307.62643,6981603.53648,0.06336,0.04290,0.05645,0.04032,0.00234,0.93507,112.79084
1439.00000,558308.22385,6981603.49376,0.08443,0.06439,0.07984,0.06320,0.00457,0.93016,0.70601
1440.00000,558308.32416,6981603.66797,0.04865,0.02837,0.04758,0.02773,0.00126,0.92818,62.48720
1441.00000,558308.30033,6981603.42722,0.08946,0.04853,0.08531,0.04977,0.00368,0.90699,167.31772
1442.00000,558308.31564,6981604.02245,0.04933,0.03275,0.04863,0.03242,0.00145,0.90006,31.63547
1443.00000,558308.54554,6981603.58636,0.03498,0.03252,0.03278,0.03028,0.00105,0.89654,169.12122
1444.00000,558307.92672,6981603.55481,0.06415,0.02873,0.05658,0.02940,0.00162,0.89284,99.75904
1445.00000,558308.40139,6981603.27830,0.04723,0.04230,0.04606,0.03943,0.00176,0.89114,45.63031
1446.00000,558307.98984,6981603.45767,0.04445,0.03991,0.04249,0.04062,0.00156,0.89002,93.18672
1447.00000,558307.66522,6981603.29140,0.07401,0.04300,0.06455,0.04113,0.00271,0.87484,173.89968
1448.00000,558308.36706,6981603.68459,0.04509,0.02773,0.04279,0.02707,0.00115,0.85820,21.79147
1449.00000,558307.84011,6981603.79679,0.04870,0.03926,0.04735,0.03899,0.00170,0.85731,47.03959
1450.00000,558307.96191,6981603.58512,0.05316,0.04699,0.04981,0.04369,0.00218,0.83904,29.30429
1451.00000,558308.32951,6981603.60977,0.04043,0.02631,0.03998,0.02676,0.00098,0.82804,145.78593
1452.00000,558308.25605,6981603.99981,0.04722,0.03422,0.04660,0.03202,0.00144,0.82012,160.98157
1453.00000,558307.71522,6981603.48662,0.07675,0.06313,0.07617,0.06396,0.00406,0.81872,35.54250
1454.00000,558307.66679,6981603.72086,0.09712,0.05585,0.09170,0.05184,0.00456,0.79647,67.20563
1455.00000,558308.08524,6981603.25913,0.04691,0.03383,0.04501,0.03273,0.00142,0.78795,155.31442
1456.00000,558307.61632,6981603.27030,0.06109,0.04075,0.05736,0.03862,0.00216,0.78549,13.54706
1457.00000,558308.52923,6981604.08079,0.04271,0.03910,0.04097,0.03886,0.00148,0.77667,30.99402
1458.00000,558307.95220,6981604.14214,0.10742,0.05441,0.09400,0.05090,0.00467,0.76670,33.87689
1459.00000,558308.20797,6981603.58941,0.05873,0.03911,0.05265,0.03761,0.00198,0.75962,171.28949
1460.00000,558307.59476,6981604.06340,0.05523,0.03270,0.05421,0.03211,0.00162,0.74594,22.12864
1461.00000,558308.05002,6981603.44277,0.08041,0.05704,0.07808,0.05732,0.00388,0.69601,57.47100
1462.00000,558308.13998,6981604.01688,0.08141,0.06611,0.08020,0.06538,0.00456,0.69468,60.20734
1463.00000,558307.76951,6981603.65880,0.05597,0.04225,0.05007,0.03945,0.00205,0.67640,43.13928
1464.00000,558308.46606,6981603.64059,0.05091,0.04252,0.05153,0.04258,0.00188,0.67272,30.05567
1465.00000,558307.94253,6981603.31083,0.06604,0.03754,0.06347,0.03482,0.00216,0.66851,133.50905
1466.00000,558308.25116,6981603.60087,0.06420,0.04138,0.06051,0.03946,0.00231,0.65399,137.37694
1467.00000,558307.86905,6981603.38526,0.04922,0.02834,0.04761,0.02804,0.00127,0.63064,38.67511
1468.00000,558308.07177,6981603.64295,0.05343,0.04062,0.05272,0.04228,0.00191,0.61688,141.17263
1469.00000,558308.44811,6981603.47247,0.06087,0.04298,0.05895,0.04123,0.00228,0.58896,61.99416
1470.00000,558307.84737,6981603.97900,0.03729,0.02136,0.03768,0.02106,0.00076,0.58712,78.16052
1471.00000,558307.58380,6981603.83000,0.04713,0.03460,0.04155,0.03324,0.00135,0.56842,116.60859
1472.00000,558308.37831,6981603.73928,0.05109,0.03223,0.04826,0.03012,0.00146,0.55816,123.68460
1473.00000,558308.13151,6981603.27916,0.03637,0.02147,0.03352,0.02166,0.00073,0.55704,121.16627
1474.00000,558308.38012,6981603.45935,0.07340,0.04882,0.06507,0.04593,0.00304,0.51059,76.22366
1475.00000,558309.44864,6981603.81301,0.06376,0.04722,0.06261,0.04712,0.00260,0.99734,108.19374
1476.00000,558308.69236,6981603.98776,0.08546,0.06250,0.08351,0.06157,0.00452,0.99710,104.98110
1477.00000,558308.67678,6981603.49942,0.08282,0.06382,0.07937,0.06334,0.00446,0.99503,93.79293
1478.00000,558308.90333,6981603.61483,0.06035,0.04763,0.06059,0.04792,0.00250,0.99423,16.31201
1479.00000,558309.20861,6981603.71340,0.08148,0.06641,0.07937,0.06403,0.00453,0.99203,39.99933
1480.00000,558309.02289,6981603.61396,0.06052,0.05596,0.05836,0.05504,0.00292,0.99030,107.15633
1481.00000,558309.32029,6981603.28400,0.10242,0.05541,0.09767,0.05278,0.00478,0.98905,99.55129
