clast_ID,x,y,Ellipse_major_axis,Ellipse_minor_axis,Clast_length,Clast_width,Surface_area,Score,Orientation
2791.00000,558260.81268,6981591.41562,0.07116,0.05724,0.06851,0.05763,0.00355,0.97241,96.83626
2792.00000,558260.26595,6981591.05409,0.08398,0.06300,0.08222,0.06241,0.00453,0.96058,139.05315
2793.00000,558260.93093,6981591.50447,0.05657,0.05414,0.05680,0.05248,0.00269,0.94814,174.94557
2794.00000,558260.19462,6981591.03312,0.05872,0.04897,0.05719,0.04546,0.00254,0.94190,26.27786
2795.00000,558260.69496,6981590.79993,0.08686,0.04731,0.08307,0.04615,0.00357,0.93920,17.48333
2796.00000,558261.02706,6981590.69658,0.08543,0.07362,0.08424,0.07176,0.00525,0.93659,41.03670
2797.00000,558260.23766,6981591.45954,0.07646,0.06667,0.07468,0.06666,0.00430,0.93286,153.48739
2798.00000,558260.59722,6981591.26880,0.06293,0.05962,0.06113,0.05981,0.00326,0.92774,110.59135
2799.00000,558260.41639,6981590.97954,0.04787,0.04207,0.04483,0.04034,0.00182,0.91011,79.10002
2800.00000,558261.05233,6981591.50979,0.06282,0.04845,0.06304,0.04773,0.00269,0.90984,12.16475
2801.00000,558260.48442,6981591.45709,0.05910,0.03654,0.05569,0.03519,0.00192,0.90063,153.60266
2802.00000,558260.67833,6981591.03226,0.07378,0.06916,0.07150,0.06975,0.00436,0.88963,155.45608
2803.00000,558260.15212,6981590.70533,0.07529,0.05512,0.07304,0.05392,0.00360,0.88009,56.44114
2804.00000,558260.85305,6981591.00432,0.03779,0.03486,0.03662,0.03387,0.00124,0.86215,135.62702
2805.00000,558260.40421,6981590.73249,0.06519,0.04492,0.06373,0.04514,0.00258,0.84117,165.22286
2806.00000,558260.62147,6981590.83371,0.09918,0.05868,0.09659,0.05796,0.00494,0.82605,65.70161
2807.00000,558260.43493,6981591.44723,0.08062,0.04193,0.07476,0.04049,0.00296,0.82371,137.25665
2808.00000,558260.25047,6981590.77611,0.05124,0.03859,0.04991,0.03743,0.00180,0.82172,48.70070
2809.00000,558260.55678,6981591.40711,0.07457,0.03431,0.06925,0.03092,0.00227,0.81967,85.17394
2810.00000,558260.93579,6981590.71568,0.04087,0.03805,0.03935,0.03447,0.00143,0.78001,153.35922
2811.00000,558260.47657,6981591.20912,0.09672,0.05531,0.09224,0.05727,0.00455,0.73684,92.37889
2812.00000,558260.47204,6981591.34962,0.07570,0.05943,0.07025,0.05693,0.00386,0.73549,115.64468
2813.00000,558260.62101,6981590.65301,0.06455,0.04583,0.06040,0.04750,0.00260,0.71114,104.66478
2814.00000,558261.08466,6981590.86310,0.05278,0.04686,0.05341,0.03509,0.00180,0.65290,15.94257
2815.00000,558260.70249,6981591.21882,0.05763,0.05414,0.05622,0.05310,0.00273,0.63984,139.77009
2816.00000,558261.06139,6981590.92105,0.05809,0.04672,0.05529,0.04669,0.00238,0.63438,135.04180
2817.00000,558260.45607,6981590.92477,0.05712,0.03501,0.05617,0.03196,0.00180,0.61894,52.92166
2818.00000,558260.54521,6981590.84723,0.04397,0.03021,0.04387,0.02842,0.00124,0.53419,78.51835
2819.00000,558260.54179,6981591.23176,0.05379,0.04108,0.05378,0.04139,0.00198,0.53114,10.80797
2820.00000,558260.82168,6981590.73659,0.04843,0.04374,0.04798,0.04305,0.00190,0.52620,110.26846
2821.00000,558260.30814,6981591.41207,0.04546,0.03028,0.04378,0.02874,0.00128,0.50481,99.05537
2822.00000,558261.38037,6981591.35408,0.07133,0.05859,0.07096,0.05713,0.00360,0.99871,82.96658
2823.00000,558261.25827,6981591.43680,0.07028,0.06160,0.07089,0.06203,0.00376,0.99843,96.54874
2824.00000,558261.32442,6981591.26621,0.07002,0.05625,0.06688,0.05499,0.00331,0.99566,38.44612
2825.00000,558261.36457,6981591.08391,0.13872,0.06256,0.12846,0.05601,0.00721,0.99040,71.29571
2826.00000,558261.65182,6981591.18188,0.08737,0.05975,0.07926,0.05724,0.00448,0.98862,178.65057
2827.00000,558261.51930,6981590.72091,0.09491,0.06009,0.09056,0.05773,0.00486,0.98740,76.44542
2828.00000,558261.93511,6981591.05422,0.07278,0.04138,0.06868,0.03962,0.00267,0.98674,89.12099
2829.00000,558261.99866,6981591.42536,0.11303,0.06888,0.11064,0.06831,0.00655,0.98652,75.13598
2830.00000,558261.44754,6981591.24987,0.08827,0.05995,0.08347,0.06028,0.00453,0.98348,161.66960
2831.00000,558261.64033,6981591.42399,0.07688,0.06271,0.07514,0.06184,0.00415,0.95654,26.53056
2832.00000,558261.38838,6981591.14595,0.06793,0.05104,0.06341,0.05060,0.00302,0.94904,55.94743
2833.00000,558261.38519,6981590.82847,0.06594,0.03939,0.06613,0.03779,0.00233,0.90165,111.25802
2834.00000,558261.17453,6981590.80582,0.05985,0.04301,0.05565,0.04099,0.00229,0.87948,75.12610
2835.00000,558261.78076,6981591.30812,0.04485,0.03872,0.04472,0.04025,0.00159,0.86535,169.85793
2836.00000,558261.68958,6981590.86512,0.06491,0.03746,0.05800,0.03242,0.00213,0.82131,71.87582
2837.00000,558261.26642,6981591.10757,0.07463,0.05591,0.07572,0.05704,0.00362,0.81037,81.22856
2838.00000,558261.55047,6981590.97229,0.05789,0.04087,0.05859,0.04138,0.00211,0.80292,163.22668
2839.00000,558261.61878,6981590.72623,0.06916,0.04993,0.06665,0.05051,0.00300,0.78164,151.76637
2840.00000,558261.93625,6981590.82154,0.07250,0.06216,0.07269,0.06305,0.00389,0.78097,24.72307
2841.00000,558262.00277,6981590.89612,0.06643,0.04415,0.06528,0.04515,0.00260,0.75836,167.16017
2842.00000,558261.72796,6981590.74299,0.04986,0.03934,0.04866,0.03982,0.00178,0.75536,84.26269
2843.00000,558261.86020,6981591.25565,0.05655,0.03452,0.05722,0.03522,0.00178,0.74807,89.75555
2844.00000,558261.55725,6981590.82030,0.07512,0.04948,0.07484,0.04751,0.00324,0.72948,89.25239
2845.00000,558261.58589,6981591.14737,0.04357,0.03877,0.04387,0.03760,0.00155,0.72906,51.63044
2846.00000,558261.78414,6981590.85612,0.09518,0.05121,0.08454,0.04895,0.00409,0.72600,98.40585
2847.00000,558262.06155,6981591.15332,0.05819,0.03651,0.05783,0.03559,0.00192,0.72511,98.28611
2848.00000,558261.25165,6981590.71235,0.05024,0.04234,0.04944,0.04045,0.00192,0.70811,11.65269
2849.00000,558262.03294,6981591.08218,0.07023,0.05505,0.06843,0.05190,0.00322,0.65874,104.41388
2850.00000,558261.79809,6981591.05500,0.05926,0.04183,0.05605,0.04048,0.00217,0.61276,43.37837
2851.00000,558261.39555,6981591.53542,0.07069,0.04071,0.06628,0.03788,0.00254,0.57991,35.44656
2852.00000,558261.96939,6981591.21008,0.04756,0.03518,0.04849,0.03527,0.00153,0.53410,86.84195
2853.00000,558261.76160,6981591.42013,0.05929,0.05220,0.05788,0.04997,0.00271,0.53372,155.86808
2854.00000,558262.00794,6981590.71856,0.07001,0.03669,0.06811,0.03818,0.00229,0.50094,177.80341
2855.00000,558262.38150,6981591.21030,0.08354,0.07027,0.08534,0.07270,0.00498,0.99826,34.97333
2856.00000,558262.66526,6981591.36398,0.09363,0.05253,0.09236,0.05288,0.00424,0.99405,177.27245
2857.00000,558262.31746,6981590.64661,0.11579,0.07671,0.11432,0.07495,0.00752,0.99217,93.20625
2858.00000,558262.26139,6981591.05574,0.04611,0.04166,0.04642,0.04178,0.00174,0.99152,71.48417
2859.00000,558262.58183,6981591.00046,0.05629,0.04211,0.05492,0.04403,0.00209,0.98711,1.04729
2860.00000,558262.55905,6981591.45019,0.06528,0.05452,0.06438,0.05427,0.00312,0.98692,151.68711
2861.00000,558262.89522,6981590.95238,0.08121,0.06075,0.07919,0.06019,0.00424,0.98248,34.28796
2862.00000,558262.21973,6981590.92669,0.06014,0.04487,0.05603,0.04358,0.00238,0.96333,134.28050
2863.00000,558262.56361,6981591.28653,0.05424,0.03414,0.05231,0.03376,0.00167,0.92267,24.12155
2864.00000,558262.29467,6981590.76282,0.05952,0.04714,0.05894,0.04428,0.00248,0.89497,55.24062
2865.00000,558262.48225,6981590.87988,0.06220,0.03194,0.05843,0.03119,0.00178,0.89285,48.64122
2866.00000,558262.24774,6981591.18188,0.04876,0.03957,0.04852,0.03970,0.00174,0.87812,3.73078
2867.00000,558262.68366,6981590.64531,0.07720,0.04220,0.06877,0.03847,0.00283,0.82801,39.72101
2868.00000,558262.21158,6981590.64788,0.08305,0.04936,0.08018,0.04980,0.00357,0.79924,45.53473
2869.00000,558262.66170,6981591.50223,0.04492,0.02758,0.04214,0.02688,0.00116,0.75781,10.68953
2870.00000,558262.23990,6981591.37753,0.07878,0.04881,0.07737,0.04911,0.00331,0.72774,26.33051
2871.00000,558262.93736,6981591.50152,0.13016,0.05910,0.11653,0.05452,0.00618,0.64992,14.31892
2872.00000,558262.13312,6981591.15806,0.04812,0.04076,0.04694,0.04068,0.00176,0.62108,50.95304
2873.00000,558262.13869,6981591.53739,0.05816,0.04311,0.05641,0.04103,0.00225,0.60947,110.55222
2874.00000,558262.79184,6981590.98800,0.07122,0.04439,0.07246,0.04742,0.00275,0.52820,34.89729
2875.00000,558263.21573,6981591.50358,0.08187,0.05938,0.07862,0.05426,0.00419,0.99789,63.17091
2876.00000,558263.91851,6981591.19937,0.16071,0.06270,0.14420,0.06182,0.00806,0.98965,167.63630
2877.00000,558263.43696,6981590.84447,0.09740,0.06500,0.09516,0.06536,0.00535,0.98244,26.53309
2878.00000,558263.24273,6981590.83567,0.08073,0.04642,0.07622,0.04430,0.00326,0.97401,112.47120
2879.00000,558263.51718,6981591.31769,0.08410,0.05069,0.08123,0.04872,0.00364,0.95465,49.95271
2880.00000,558263.90278,6981591.30645,0.06499,0.04937,0.06676,0.04896,0.00283,0.94027,98.51957
2881.00000,558264.05794,6981591.42653,0.06786,0.06226,0.06256,0.05809,0.00362,0.91529,170.08574
2882.00000,558263.41018,6981591.26423,0.06300,0.04588,0.06335,0.04506,0.00256,0.91016,30.23390
2883.00000,558263.99237,6981591.33997,0.08893,0.05699,0.08556,0.05673,0.00432,0.90557,35.94146
2884.00000,558263.52120,6981590.76877,0.10967,0.04499,0.09733,0.04675,0.00409,0.87795,32.90814
2885.00000,558263.69469,6981591.09566,0.05790,0.04035,0.05721,0.04238,0.00207,0.78315,157.34810
2886.00000,558263.59277,6981590.81643,0.04029,0.03004,0.04033,0.03013,0.00114,0.70853,31.89249
2887.00000,558263.95640,6981591.05645,0.05329,0.03570,0.05283,0.03522,0.00174,0.65470,179.30998
2888.00000,558263.58050,6981591.53063,0.05772,0.04330,0.05428,0.04470,0.00221,0.62671,147.87307
2889.00000,558263.69328,6981591.32119,0.07291,0.04546,0.06781,0.04511,0.00287,0.57669,151.41755
2890.00000,558263.55116,6981591.11642,0.07062,0.05656,0.06847,0.05914,0.00343,0.55755,17.12137
2891.00000,558263.26216,6981591.27766,0.06582,0.03068,0.06362,0.02727,0.00184,0.55403,75.60713
2892.00000,558263.89892,6981590.74683,0.07822,0.05960,0.07829,0.06106,0.00395,0.52658,25.57055
2893.00000,558264.90482,6981591.26622,0.04601,0.03739,0.04293,0.03715,0.00155,0.93441,148.95091
2894.00000,558264.33660,6981591.07412,0.06346,0.04545,0.06188,0.04420,0.00256,0.92707,84.85246
2895.00000,558264.55612,6981591.30431,0.05452,0.04976,0.05434,0.05057,0.00240,0.89851,116.99959
2896.00000,558264.75357,6981591.12097,0.06883,0.04059,0.06566,0.03581,0.00248,0.89594,169.56689
2897.00000,558264.74927,6981590.77849,0.05148,0.03452,0.05017,0.03525,0.00163,0.89112,58.78136
2898.00000,558264.70240,6981591.52668,0.05093,0.04794,0.05299,0.04857,0.00217,0.87906,4.55397
2899.00000,558264.94957,6981591.57203,0.04921,0.04363,0.04792,0.04356,0.00194,0.84120,113.26757
2900.00000,558264.71157,6981590.95071,0.07886,0.05373,0.08085,0.05533,0.00368,0.82607,17.30510
2901.00000,558264.73139,6981591.39361,0.05958,0.04107,0.06034,0.03873,0.00215,0.81889,177.18226
2902.00000,558264.44852,6981591.43102,0.07066,0.03726,0.06812,0.03669,0.00234,0.73667,52.63735
2903.00000,558264.17966,6981590.99346,0.07796,0.07374,0.08059,0.07284,0.00486,0.73530,128.45311
2904.00000,558264.61875,6981591.25572,0.09856,0.05138,0.09261,0.05090,0.00430,0.71581,72.05701
2905.00000,558264.41060,6981591.01717,0.05756,0.04901,0.05598,0.05048,0.00246,0.68907,109.53214
2906.00000,558264.47978,6981591.51759,0.04384,0.03228,0.04076,0.03136,0.00132,0.63176,38.05474
2907.00000,558264.78964,6981591.18324,0.07297,0.03543,0.06892,0.03417,0.00231,0.61875,83.33779
2908.00000,558264.26599,6981591.21991,0.08322,0.04037,0.08361,0.04210,0.00295,0.54306,171.73023
2909.00000,558265.03130,6981591.37619,0.04607,0.03274,0.04407,0.03085,0.00140,0.53019,87.24878
2910.00000,558264.41002,6981590.70177,0.06198,0.02982,0.05907,0.02828,0.00171,0.52739,159.07583
2911.00000,558265.89257,6981590.98015,0.05737,0.05134,0.05290,0.04849,0.00258,0.99880,176.98600
2912.00000,558265.49518,6981591.57599,0.07693,0.06206,0.07532,0.05760,0.00405,0.99431,83.48225
2913.00000,558265.57830,6981590.74329,0.07101,0.04168,0.07011,0.04193,0.00262,0.94576,67.29019
2914.00000,558265.61302,6981591.23538,0.07516,0.07129,0.07562,0.07492,0.00457,0.93021,49.39958
2915.00000,558265.18285,6981590.69928,0.06140,0.04721,0.05914,0.04842,0.00256,0.92830,179.59956
2916.00000,558265.58932,6981591.33177,0.06358,0.04972,0.06163,0.04842,0.00279,0.89594,90.63011
2917.00000,558265.85040,6981591.39151,0.05952,0.04642,0.05763,0.04482,0.00244,0.83150,121.44312
2918.00000,558265.52911,6981591.31926,0.07345,0.04726,0.07309,0.04593,0.00302,0.80384,15.49362
2919.00000,558265.31177,6981591.11799,0.05375,0.04093,0.04980,0.03735,0.00196,0.79806,134.85973
2920.00000,558265.48755,6981590.68288,0.05393,0.03448,0.05291,0.03424,0.00171,0.79398,134.91672
2921.00000,558265.72653,6981590.80879,0.05526,0.03506,0.05315,0.03439,0.00176,0.78648,39.62397
2922.00000,558265.53085,6981591.11640,0.05168,0.03473,0.04996,0.03475,0.00163,0.75734,35.10007
2923.00000,558265.55074,6981590.91226,0.06481,0.02863,0.06063,0.02785,0.00169,0.75318,18.50649
2924.00000,558265.27877,6981591.17074,0.04578,0.03939,0.04444,0.03999,0.00165,0.75016,7.86438
2925.00000,558265.55097,6981591.46628,0.04497,0.03988,0.04504,0.03995,0.00163,0.74902,12.20001
2926.00000,558265.79326,6981591.38535,0.05837,0.04306,0.05481,0.04192,0.00223,0.72235,150.13425
2927.00000,558265.33015,6981590.73576,0.06772,0.03731,0.06757,0.03648,0.00227,0.69718,48.86294
2928.00000,558265.33937,6981591.50821,0.05956,0.04175,0.05569,0.04088,0.00223,0.68048,26.83270
2929.00000,558265.63374,6981590.82833,0.07045,0.04955,0.06469,0.04746,0.00302,0.61569,141.87670
2930.00000,558265.79318,6981590.79861,0.04726,0.03795,0.04916,0.03958,0.00163,0.59512,103.25476
2931.00000,558265.29444,6981590.80953,0.06186,0.04381,0.05178,0.04096,0.00231,0.59369,165.27735
2932.00000,558265.28648,6981591.57686,0.05974,0.04694,0.05728,0.04406,0.00248,0.59332,87.43785
2933.00000,558265.57054,6981590.64074,0.07178,0.03299,0.06849,0.03146,0.00209,0.59042,11.66075
2934.00000,558265.12346,6981591.02479,0.05059,0.03779,0.04906,0.03836,0.00172,0.54935,170.75635
2935.00000,558265.38824,6981590.93702,0.03684,0.02622,0.03141,0.02586,0.00087,0.51976,11.18711
2936.00000,558265.48476,6981590.82204,0.04762,0.04352,0.04649,0.04438,0.00186,0.51262,172.69352
2937.00000,558265.77897,6981590.91543,0.05534,0.04716,0.04747,0.04272,0.00231,0.50778,68.02607
2938.00000,558266.97683,6981591.11011,0.07132,0.03952,0.06581,0.03760,0.00250,0.99343,128.36182
2939.00000,558266.61823,6981590.83289,0.05584,0.03877,0.05428,0.04060,0.00192,0.98926,57.89402
2940.00000,558266.51021,6981591.15693,0.07030,0.03609,0.06740,0.03515,0.00227,0.96965,58.10270
2941.00000,558266.70205,6981591.31330,0.05960,0.04075,0.06010,0.03850,0.00217,0.95410,107.79592
2942.00000,558267.03483,6981591.33463,0.07336,0.03213,0.06649,0.02804,0.00207,0.95303,137.53262
2943.00000,558266.33267,6981591.24215,0.06769,0.03653,0.06630,0.03789,0.00221,0.94979,35.34693
2944.00000,558266.89725,6981591.37527,0.07022,0.04655,0.06349,0.04444,0.00285,0.91226,146.33644
2945.00000,558266.24026,6981590.90783,0.05658,0.03487,0.05161,0.03237,0.00174,0.89846,165.08190
2946.00000,558266.54985,6981591.07117,0.06522,0.03915,0.06400,0.03791,0.00229,0.89483,68.27470
2947.00000,558266.86292,6981591.06256,0.07404,0.04823,0.07263,0.04539,0.00314,0.76669,14.14053
2948.00000,558266.22820,6981591.12674,0.05066,0.04340,0.04889,0.04444,0.00198,0.73300,172.07664
2949.00000,558266.79912,6981591.04947,0.05394,0.03673,0.05435,0.03517,0.00180,0.72748,58.19201
2950.00000,558266.58264,6981590.71492,0.07794,0.03675,0.07365,0.03811,0.00248,0.69662,63.69767
2951.00000,558266.89697,6981590.98521,0.05558,0.04732,0.05438,0.04363,0.00233,0.67564,71.74763
2952.00000,558266.36777,6981590.72099,0.05783,0.03499,0.05424,0.03424,0.00182,0.66884,134.60829
2953.00000,558266.37594,6981591.22540,0.05305,0.03789,0.05148,0.03803,0.00182,0.63468,171.32890
2954.00000,558266.87013,6981590.77521,0.04294,0.02994,0.04362,0.02833,0.00120,0.60335,42.56820
2955.00000,558267.19749,6981591.28207,0.04622,0.03666,0.04374,0.03207,0.00155,0.97733,148.92522
2956.00000,558267.50426,6981591.11929,0.07014,0.05476,0.07224,0.05434,0.00333,0.97585,165.76972
2957.00000,558267.29195,6981591.06648,0.05114,0.04127,0.05072,0.04095,0.00190,0.95927,57.45204
2958.00000,558267.95059,6981591.51145,0.05172,0.03938,0.05243,0.04049,0.00182,0.89525,133.01270
2959.00000,558267.24358,6981591.25155,0.05314,0.03792,0.04971,0.03656,0.00182,0.87792,52.83641
2960.00000,558267.68699,6981590.87529,0.06563,0.04063,0.06175,0.03970,0.00238,0.86677,176.34905
2961.00000,558267.87844,6981590.97535,0.05023,0.03924,0.04881,0.03756,0.00178,0.85899,69.66488
2962.00000,558267.20442,6981591.14235,0.08105,0.03787,0.07367,0.03533,0.00267,0.79093,41.03408
2963.00000,558267.53941,6981590.96757,0.04740,0.03500,0.04550,0.03277,0.00149,0.73370,28.29824
2964.00000,558267.91184,6981590.81611,0.06185,0.02867,0.06041,0.03001,0.00163,0.71262,7.37112
2965.00000,558267.17485,6981591.44361,0.04718,0.04603,0.04461,0.04461,0.00196,0.69058,99.33543
2966.00000,558267.79910,6981590.90955,0.05957,0.03624,0.05744,0.03351,0.00196,0.64690,66.86661
2967.00000,558267.34308,6981590.83831,0.05857,0.02800,0.05216,0.02769,0.00145,0.57301,152.29619
2968.00000,558268.35594,6981590.74873,0.05316,0.04599,0.05062,0.04552,0.00215,0.99845,113.57501
2969.00000,558268.68771,6981590.92015,0.07218,0.04399,0.07101,0.04101,0.00281,0.97286,7.35338
2970.00000,558268.76248,6981590.92746,0.05679,0.03451,0.05373,0.03134,0.00178,0.94466,169.45941
2971.00000,558268.51982,6981590.83986,0.07789,0.05390,0.07449,0.04947,0.00364,0.94007,72.53446
2972.00000,558268.62336,6981591.46109,0.04197,0.02583,0.03968,0.02623,0.00101,0.92079,86.80440
2973.00000,558268.49874,6981591.38408,0.04629,0.03292,0.04386,0.03402,0.00140,0.88909,45.37293
2974.00000,558268.64682,6981590.80350,0.08679,0.04923,0.08188,0.04798,0.00366,0.81948,148.30907
2975.00000,558268.40926,6981591.39821,0.06880,0.03564,0.06425,0.03386,0.00217,0.81726,120.65443
2976.00000,558268.59448,6981591.00952,0.04488,0.03911,0.04515,0.04002,0.00161,0.76748,12.83874
2977.00000,558269.01582,6981591.43109,0.05289,0.03917,0.05285,0.03782,0.00188,0.70510,171.91742
2978.00000,558268.27400,6981590.69102,0.05208,0.03833,0.05189,0.03835,0.00178,0.64066,61.32031
2979.00000,558268.38827,6981591.18703,0.06301,0.03992,0.06446,0.04027,0.00225,0.59915,150.98979
2980.00000,558269.03168,6981591.30192,0.07182,0.03438,0.07091,0.03175,0.00223,0.55875,6.77687
2981.00000,558268.10288,6981590.71886,0.03686,0.02904,0.03542,0.02214,0.00091,0.54034,173.82904
2982.00000,558270.00493,6981591.11828,0.06526,0.04223,0.06399,0.03927,0.00246,0.99152,15.66572
2983.00000,558269.22671,6981590.92372,0.05445,0.04055,0.04998,0.03744,0.00198,0.96831,49.01125
2984.00000,558269.40276,6981591.28297,0.08372,0.06884,0.07994,0.06662,0.00490,0.95931,172.36020
2985.00000,558269.67742,6981590.98861,0.05934,0.04343,0.05365,0.04474,0.00229,0.92684,151.04584
2986.00000,558269.35478,6981591.34299,0.04599,0.04107,0.04425,0.03982,0.00172,0.92287,5.82550
2987.00000,558269.54440,6981591.13352,0.05477,0.04651,0.05277,0.04759,0.00225,0.81302,100.66662
2988.00000,558269.83009,6981591.22313,0.07498,0.05383,0.07169,0.05299,0.00347,0.80024,41.91792
2989.00000,558269.58138,6981591.32740,0.06593,0.03389,0.05993,0.03154,0.00198,0.75541,35.69729
2990.00000,558269.67069,6981590.76938,0.05051,0.02851,0.04661,0.02916,0.00132,0.75375,25.36129
2991.00000,558269.76546,6981590.84310,0.07046,0.03845,0.06587,0.03434,0.00240,0.74223,154.08884
2992.00000,558269.92301,6981590.64165,0.06395,0.05919,0.06378,0.05831,0.00329,0.70686,78.94280
2993.00000,558269.41610,6981590.92494,0.05095,0.03295,0.05050,0.03225,0.00153,0.70122,162.85069
2994.00000,558269.36374,6981591.48817,0.04999,0.03804,0.04999,0.03576,0.00167,0.69008,114.05603
2995.00000,558269.86710,6981591.01943,0.04670,0.02931,0.04282,0.02817,0.00126,0.64849,148.18779
2996.00000,558269.81794,6981590.91133,0.05998,0.03128,0.05750,0.02983,0.00171,0.60088,103.24859
2997.00000,558269.94799,6981590.95363,0.06142,0.03794,0.05911,0.03740,0.00203,0.56310,137.87334
2998.00000,558269.96070,6981591.35004,0.03971,0.02664,0.03817,0.02790,0.00101,0.55451,18.77605
2999.00000,558269.47940,6981591.31384,0.05259,0.04626,0.05451,0.04591,0.00215,0.51605,14.49674
3000.00000,558271.05568,6981591.18969,0.04803,0.04230,0.04762,0.04250,0.00182,0.99117,111.22832
3001.00000,558271.00427,6981591.31361,0.08866,0.07374,0.08599,0.07108,0.00556,0.98848,82.22039
3002.00000,558270.60196,6981591.48728,0.04877,0.03852,0.04801,0.03753,0.00171,0.98770,65.95547
3003.00000,558270.71873,6981590.86707,0.05995,0.04268,0.05724,0.04243,0.00227,0.98361,178.45914
3004.00000,558270.40316,6981590.67246,0.05901,0.05441,0.05491,0.05374,0.00281,0.96352,124.96207
3005.00000,558270.78394,6981590.85160,0.06048,0.03501,0.05736,0.03264,0.00190,0.88843,152.49836
3006.00000,558270.10448,6981590.88396,0.04924,0.03802,0.04941,0.03230,0.00151,0.87524,161.91376
3007.00000,558270.74104,6981590.76232,0.05967,0.04662,0.05635,0.04696,0.00246,0.83347,128.82651
3008.00000,558270.83776,6981591.39054,0.07036,0.04672,0.07231,0.04592,0.00289,0.79218,166.90902
3009.00000,558270.35080,6981590.71031,0.06682,0.02901,0.06274,0.02666,0.00176,0.78110,154.49711
3010.00000,558270.88922,6981591.31335,0.05975,0.04157,0.05934,0.04016,0.00223,0.75228,151.87831
3011.00000,558270.57801,6981590.66775,0.06093,0.04132,0.06251,0.04465,0.00223,0.74208,170.33048
3012.00000,558271.01746,6981591.01577,0.04986,0.03600,0.04832,0.03667,0.00165,0.74141,16.20152
3013.00000,558270.18514,6981591.36941,0.04430,0.03226,0.04310,0.03073,0.00132,0.64725,65.15677
3014.00000,558270.26691,6981590.78772,0.04816,0.03123,0.04452,0.02862,0.00138,0.56602,146.84056
3015.00000,558270.55916,6981591.36295,0.04021,0.02965,0.03741,0.02660,0.00110,0.54544,6.91408
3016.00000,558271.44525,6981590.71624,0.06730,0.05254,0.06282,0.04910,0.00308,0.97427,29.04398
3017.00000,558271.57579,6981590.89706,0.04001,0.03446,0.03801,0.03484,0.00128,0.84606,145.69228
3018.00000,558271.65813,6981591.23992,0.05107,0.04417,0.04898,0.04143,0.00202,0.78591,122.62506
3019.00000,558271.40752,6981591.39657,0.05509,0.04165,0.04959,0.03926,0.00203,0.74269,27.07620
3020.00000,558271.91862,6981590.97240,0.04898,0.03633,0.04844,0.03523,0.00163,0.69241,178.37422
3021.00000,558271.71420,6981591.44860,0.05632,0.04656,0.05859,0.04545,0.00227,0.62379,14.43637
3022.00000,558271.26753,6981591.17376,0.05317,0.03877,0.05400,0.04009,0.00186,0.60535,101.96874
3023.00000,558271.19177,6981591.04906,0.05213,0.03879,0.05142,0.03900,0.00182,0.59993,64.53996
3024.00000,558271.67935,6981591.05664,0.08750,0.05772,0.08380,0.05733,0.00428,0.58118,3.43060
3025.00000,558271.29029,6981590.95994,0.07011,0.05682,0.06915,0.05682,0.00345,0.54902,13.75600
3026.00000,558271.35827,6981591.20515,0.04021,0.03126,0.03968,0.03086,0.00118,0.52745,86.86857
3027.00000,558272.92656,6981591.04664,0.06085,0.05727,0.05761,0.05757,0.00304,0.92261,173.67430
3028.00000,558272.58432,6981591.09792,0.04572,0.02735,0.04380,0.02641,0.00118,0.75975,0.27708
3029.00000,558272.95036,6981590.82935,0.06078,0.04161,0.05892,0.04062,0.00225,0.73124,76.23546
3030.00000,558272.75561,6981590.72493,0.05801,0.03284,0.05520,0.03140,0.00172,0.68426,142.53480
3031.00000,558272.82752,6981591.40204,0.08302,0.04178,0.07748,0.03874,0.00302,0.65973,60.37813
3032.00000,558272.36666,6981590.92785,0.06255,0.04079,0.05919,0.03962,0.00227,0.65757,179.32306
3033.00000,558272.30996,6981590.92044,0.05260,0.04140,0.05110,0.04069,0.00194,0.50676,154.75789
3034.00000,558273.25814,6981591.26094,0.05798,0.04629,0.05724,0.04814,0.00236,0.99439,88.81964
3035.00000,558273.73553,6981591.02782,0.07032,0.04858,0.06772,0.04517,0.00298,0.97406,60.28450
3036.00000,558273.55066,6981590.70611,0.07072,0.04622,0.06649,0.04425,0.00285,0.94235,84.09243
3037.00000,558273.12993,6981590.89237,0.06633,0.03990,0.06234,0.03853,0.00233,0.82151,145.73963
3038.00000,558273.71769,6981591.33878,0.05529,0.03151,0.05295,0.03115,0.00159,0.72435,132.91886
3039.00000,558273.96345,6981591.17424,0.08173,0.03842,0.07454,0.03735,0.00275,0.72340,45.12757
3040.00000,558273.99098,6981590.88657,0.07286,0.03915,0.06887,0.03943,0.00252,0.68505,38.83577
3041.00000,558273.35192,6981591.21463,0.05218,0.03274,0.05287,0.03277,0.00155,0.64002,177.59923
3042.00000,558273.76374,6981591.35271,0.08021,0.05064,0.07630,0.04795,0.00349,0.52192,161.29585
3043.00000,558274.60990,6981591.20385,0.09849,0.04876,0.09849,0.04949,0.00417,0.98216,154.37241
3044.00000,558274.90892,6981591.04591,0.09380,0.05131,0.08720,0.04983,0.00411,0.97168,43.12901
3045.00000,558274.89095,6981591.36586,0.04561,0.03037,0.04490,0.02871,0.00128,0.96242,168.60834
3046.00000,558274.73482,6981591.15453,0.06388,0.04620,0.06317,0.04591,0.00260,0.95816,66.62347
3047.00000,558274.86220,6981591.16643,0.06807,0.06255,0.06271,0.06028,0.00366,0.95123,161.69050
3048.00000,558274.46602,6981591.28297,0.04238,0.03776,0.04054,0.03742,0.00147,0.93384,48.51204
